NM_REGIAO,CD_UF,NM_UF,SIGLA,CD_MUN,NM_MUN,AREA_TOT,AREA_INT,PERC_INT,LAT_SEDE,LNG_SEDE,SEDE_AL,,,,
Centro-oeste,51,Mato Grosso,MT,5105150,Juína,"26.397,17","26.397,17",100,"-11,42","-58,76",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105176,Juruena,"3.207,84","3.207,84",100,"-10,32","-58,49",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105200,Juscimeira,"2.291,31","2.291,31",100,"-16,05","-54,89",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105234,Lambari D'Oeste,"1.810,55","1.810,55",100,"-15,32","-58,01",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105259,Lucas do Rio Verde,"3.674,60","3.674,60",100,"-13,09","-55,92",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105309,Luciara,"4.282,73","4.282,73",100,"-11,22","-50,67",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105507,Vila Bela da Santíssima Trindade,"13.443,68","13.443,68",100,"-15,01","-59,95",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105580,Marcelândia,"12.285,49","12.285,49",100,"-11,08","-54,52",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105606,Matupá,"5.228,27","5.228,27",100,"-10,18","-54,93",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105622,Mirassol d'Oeste,"1.085,49","1.085,49",100,"-15,68","-58,10",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105903,Nobres,"3.908,74","3.908,74",100,"-14,73","-56,34",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106000,Nortelândia,"1.336,75","1.336,75",100,"-14,45","-56,80",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106109,Nossa Senhora do Livramento,"5.537,41","5.537,41",100,"-15,77","-56,35",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106158,Nova Bandeirantes,"9.556,66","9.556,66",100,"-9,86","-57,80",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106174,Nova Nazaré,"4.034,54","4.034,54",100,"-13,99","-51,80",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106182,Nova Lacerda,"4.780,41","4.780,41",100,"-14,48","-59,59",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106190,Nova Santa Helena,"2.385,61","2.385,61",100,"-10,85","-55,18",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106208,Nova Brasilândia,"3.290,03","3.290,03",100,"-14,93","-54,97",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106216,Nova Canaã do Norte,"5.953,10","5.953,10",100,"-10,64","-55,71",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106224,Nova Mutum,"9.536,81","9.536,81",100,"-13,82","-56,09",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106232,Nova Olímpia,"1.327,27","1.327,27",100,"-14,78","-57,29",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106240,Nova Ubiratã,"12.460,74","12.460,74",100,"-13,03","-55,25",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106257,Nova Xavantina,"5.520,46","5.520,46",100,"-14,68","-52,35",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106265,Novo Mundo,"5.800,76","5.800,76",100,"-9,97","-55,17",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106273,Novo Horizonte do Norte,"920,05","920,05",100,"-11,39","-57,32",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106281,Novo São Joaquim,"5.225,60","5.225,60",100,"-14,91","-53,02",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106299,Paranaíta,"4.814,15","4.814,15",100,"-9,67","-56,48",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106307,Paranatinga,"24.166,63","24.166,63",100,"-14,43","-54,05",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106315,Novo Santo Antônio,"4.394,78","4.394,78",100,"-12,29","-50,97",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106372,Pedra Preta,"3.841,67","3.841,67",100,"-16,62","-54,48",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106422,Peixoto de Azevedo,"14.433,78","14.433,78",100,"-10,25","-54,99",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106455,Planalto da Serra,"2.437,59","2.437,59",100,"-14,66","-54,78",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106505,Poconé,"17.156,76","17.156,76",100,"-16,27","-56,63",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106653,Pontal do Araguaia,"2.742,48","2.742,48",100,"-15,91","-52,26",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106703,Ponte Branca,"701,14","701,14",100,"-16,77","-52,84",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106752,Pontes e Lacerda,"8.545,29","8.545,29",100,"-15,23","-59,34",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106778,Porto Alegre do Norte,"3.971,72","3.971,72",100,"-10,88","-51,64",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106802,Porto dos Gaúchos,"6.846,67","6.846,67",100,"-11,53","-57,41",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106828,Porto Esperidião,"5.832,08","5.832,08",100,"-15,85","-58,47",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5106851,Porto Estrela,"2.045,47","2.045,47",100,"-15,33","-57,20",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107008,Poxoréu,"6.915,30","6.915,30",100,"-15,83","-54,40",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107040,Primavera do Leste,"5.470,38","5.470,38",100,"-15,56","-54,30",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107065,Querência,"17.799,99","17.799,99",100,"-12,60","-52,21",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107107,São José dos Quatro Marcos,"1.282,76","1.282,76",100,"-15,63","-58,18",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107156,Reserva do Cabaçal,"1.331,68","1.331,68",100,"-15,12","-58,38",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107180,Ribeirão Cascalheira,"11.354,56","11.354,55",100,"-12,94","-51,83",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107198,Ribeirãozinho,"625,00","625,00",100,"-16,49","-52,69",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107206,Rio Branco,"539,29","539,29",100,"-15,24","-58,11",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107248,Santa Carmem,"3.812,09","3.812,09",100,"-11,97","-55,28",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107263,Santo Afonso,"1.166,38","1.166,38",100,"-14,50","-57,00",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107297,São José do Povo,"489,74","489,74",100,"-16,47","-54,25",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107305,São José do Rio Claro,"4.525,30","4.525,30",100,"-13,44","-56,72",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107354,São José do Xingu,"7.465,56","7.465,56",100,"-10,80","-52,74",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107404,São Pedro da Cipa,"344,33","344,33",100,"-16,00","-54,92",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107578,Rondolândia,"12.658,34","12.658,34",100,"-10,84","-61,46",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107602,Rondonópolis,"4.824,02","4.824,02",100,"-16,48","-54,62",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107701,Rosário Oeste,"7.339,44","7.339,44",100,"-14,84","-56,43",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107743,Santa Cruz do Xingu,"5.623,39","5.623,39",100,"-10,15","-52,39",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107750,Salto do Céu,"1.753,38","1.753,38",100,"-15,13","-58,13",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107768,Santa Rita do Trivelato,"4.747,04","4.747,04",100,"-13,82","-55,28",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107776,Santa Terezinha,"6.466,22","6.466,22",100,"-10,47","-50,51",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107792,Santo Antônio do Leste,"3.403,59","3.403,59",100,"-14,80","-53,61",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107800,Santo Antônio do Leverger,"9.469,14","9.469,14",100,"-15,86","-56,08",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107859,São Félix do Araguaia,"16.682,47","16.682,47",100,"-11,62","-50,66",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107875,Sapezal,"13.614,55","13.614,55",100,"-13,55","-58,82",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107883,Serra Nova Dourada,"1.490,79","1.490,79",100,"-12,09","-51,40",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107909,Sinop,"3.990,87","3.990,87",100,"-11,86","-55,51",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107925,Sorriso,"9.293,63","9.293,63",100,"-12,55","-55,73",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107941,Tabaporã,"8.439,05","8.439,05",100,"-11,31","-56,82",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5107958,Tangará da Serra,"11.636,83","11.636,83",100,"-14,62","-57,49",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108006,Tapurah,"4.492,54","4.492,54",100,"-12,74","-56,51",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108055,Terra Nova do Norte,"2.399,74","2.399,74",100,"-10,60","-55,11",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108105,Tesouro,"4.245,13","4.245,13",100,"-16,08","-53,55",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108204,Torixoréu,"2.398,38","2.398,38",100,"-16,20","-52,56",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108303,União do Sul,"4.590,63","4.590,63",100,"-11,53","-54,37",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108352,Vale de São Domingos,"1.901,55","1.901,54",100,"-15,30","-59,07",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108402,Várzea Grande,"724,28","724,28",100,"-15,66","-56,14",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108501,Vera,"3.058,36","3.058,36",100,"-12,30","-55,29",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108600,Vila Rica,"7.436,38","7.436,38",100,"-10,01","-51,11",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108808,Nova Guarita,"1.121,93","1.121,93",100,"-10,31","-55,40",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108857,Nova Marilândia,"1.905,74","1.905,74",100,"-14,36","-56,97",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108907,Nova Maringá,"11.553,48","11.553,48",100,"-13,04","-57,09",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5108956,Nova Monte Verde,"5.139,31","5.139,31",100,"-9,98","-57,47",sim,,,,
